node,degree,strength,entropy,entropy_norm,kappa,C_ent,valence_centered,arousal_raw,dominance_raw,x,y,radius,embedding_engine,n_local,local_edges,mean_degree_local,eta_local_raw,node_index,log_degree_raw,feature_kappa,feature_entropy_norm,feature_c_ent,feature_valence,feature_poincare_x,feature_poincare_y,feature_log_degree,feature_eta_local
like,2,0.3042799125273348,0.5049233901520882,0.7284504710012609,-0.1875,-0.05091553668726358,0.6100000000000001,4.4,6.28,-0.17269003817719347,-0.3451053198245633,0.38590093425237343,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,231,0.6931471805599453,-0.1875,0.7284505,-0.10183107,0.61,-0.17269003,-0.34510532,-0.45952368,-0.72108763
lion,2,0.1717171717171716,0.6492483548708983,0.9366673818775628,-0.15,-0.009499892718365576,0.2099999999999999,5.29,4.86,-0.6436468639005685,0.3810776146478553,0.7479982846201829,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,232,0.6931471805599453,-0.15,0.9366674,-0.018999785,0.21,-0.64364684,0.38107762,-0.45952368,-0.72108763
long,2,0.5800000000000001,0.3325942143118926,0.4798320236161286,-0.2333335,-0.12137261451756605,0.0,5.0,5.0,-0.2651978555034559,0.25859682404621287,0.3704081802153131,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,233,0.6931471805599453,-0.2333335,0.47983202,-0.24274524,0.0,-0.26519784,0.25859684,-0.45952368,-0.72108763
look,3,0.9207070707070707,0.6052687596871827,0.5509393677190463,0.0,0.0,0.2375,3.76,5.88,0.0376587506716684,-0.2799000645840042,0.2824220735995694,gensim_poincare,4,4,2.0,1.0,234,1.0986122886681098,0.0,0.5509394,0.0,0.2375,0.03765875,-0.27990007,-0.14336532,-0.298027
lost,1,0.0606060606060606,-0.0,0.0,0.5,0.5,-0.6175,5.11,3.85,0.009266868381434713,-0.2577977416258831,0.25796424255505723,gensim_poincare,2,1,1.0,0.5,235,0.0,0.5,0.0,1.0,-0.6175,0.009266868,-0.25779775,-1.0,-0.8172378
loud,4,0.7221335807050093,0.97925871200393,0.7063858437776918,0.09722199999999998,0.028545755496245245,0.0,5.0,5.0,-0.14809565824235035,0.8156108759117279,0.8289471785920566,gensim_poincare,5,7,2.8,1.5679999999999998,236,1.3862943611198906,0.097222,0.70638585,0.05709151,0.0,-0.14809565,0.8156109,0.080952615,0.29179648
love,8,1.7176194939081533,1.8464599633348737,0.8879595441010799,-0.40625012499999996,-0.04551644921399327,0.75,5.36,5.92,-0.18403795725713093,-0.3272366213760445,0.3754381121849329,gensim_poincare,9,8,1.7777777777777777,0.3511659807956104,237,2.0794415416798357,-0.40625012,0.88795954,-0.0910329,0.75,-0.18403795,-0.32723662,0.6214289,-0.97179025
machine,3,0.2014141414141414,1.0885431406093258,0.9908346664581813,-0.34127,-0.0031278533778164677,0.0,4.39,4.8,-0.12984159278164856,0.6485543332207081,0.6614238900700765,gensim_poincare,4,3,1.5,0.5625,238,1.0986122886681098,-0.34127,0.99083465,-0.006255707,0.0,-0.1298416,0.6485543,-0.14336532,-0.75233644
mad,3,1.3095403009688718,0.8767500074400674,0.7980522487173208,-0.05555566666666667,-0.01121934195434343,-0.6325,5.59,4.9,-0.1528775855983569,-0.421609211643797,0.4484706049690291,gensim_poincare,4,3,1.5,0.5625,239,1.0986122886681098,-0.055555668,0.79805225,-0.022438684,-0.6325,-0.15287758,-0.42160922,-0.14336532,-0.75233644
mail,2,0.39,0.47061498118148126,0.6789538995185759,-0.275,-0.08828767763239165,0.32,3.81,5.26,0.36918699932922466,-0.1604400650626735,0.4025419915375685,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,240,0.6931471805599453,-0.275,0.6789539,-0.17657536,0.32,0.369187,-0.16044007,-0.45952368,-0.72108763
man,5,1.2613275613275616,0.8888252606605538,0.5522581851674552,-0.46666679999999994,-0.2089462399540962,0.1049999999999999,4.36,5.44,0.3816517588334748,-0.20280905432529422,0.43219159817956315,gensim_poincare,6,5,1.6666666666666667,0.462962962962963,241,1.6094379124341003,-0.4666668,0.5522582,-0.4178925,0.105,0.38165176,-0.20280905,0.25494713,-0.8556979
map,1,0.142857142857143,-0.0,0.0,0.25,0.25,0.2024999999999999,3.95,5.79,-0.4515868439941957,-0.16750077194545124,0.4816504814395602,gensim_poincare,2,1,1.0,0.5,242,0.0,0.25,0.0,0.5,0.2025,-0.45158684,-0.16750078,-1.0,-0.8172378
marriage,3,0.46313131313131356,0.8776647251039711,0.7988848606162944,-0.277778,-0.05586536118772698,0.6399999999999999,4.95,5.33,-0.13732343358160573,-0.3011043773816477,0.33094043495624914,gensim_poincare,4,3,1.5,0.5625,243,1.0986122886681098,-0.277778,0.79888487,-0.111730725,0.64,-0.13732344,-0.30110437,-0.14336532,-0.75233644
math,2,0.38428571428571445,0.5171545333126243,0.7460962805833693,-0.2,-0.050780743883326145,-0.1374999999999999,4.96,5.79,0.2751859148895119,-0.15027831409435852,0.3135456257717852,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,244,0.6931471805599453,-0.2,0.74609625,-0.10156149,-0.1375,0.2751859,-0.15027831,-0.45952368,-0.72108763
me,3,1.1145124716553296,0.6639537982951458,0.6043567918761247,0.16666633333333333,0.06594040280624318,0.0,5.0,5.0,0.27126190422051144,0.1319737228079651,0.3016622021286915,gensim_poincare,4,3,1.5,0.5625,245,1.0986122886681098,0.16666633,0.60435677,0.1318808,0.0,0.2712619,0.13197373,-0.14336532,-0.75233644
mean,2,0.212857142857143,0.6333676938231112,0.913756430937882,0.25,0.021560892265529513,-0.6425,4.81,4.17,-0.12544502278213435,-0.4154445317546631,0.4339707509794427,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,246,0.6931471805599453,0.25,0.91375643,0.043121785,-0.6425,-0.12544502,-0.41544452,-0.45952368,-0.72108763
meat,2,0.1919191919191916,0.6236548495681089,0.8997437586982632,0.1403845,0.014074422307023673,0.405,4.3,5.58,0.7538385656776463,0.275195011783133,0.8024991449299181,gensim_poincare,3,3,2.0,1.3333333333333333,247,0.6931471805599453,0.1403845,0.89974374,0.028148845,0.405,0.75383854,0.275195,-0.45952368,0.048113532
medicine,4,0.6752525252525252,1.172281985935992,0.8456227038166607,-0.25,-0.03859432404583482,0.2250000000000001,4.0,5.35,0.5992051559292775,-0.03623471497375799,0.60029973634965,gensim_poincare,5,4,1.6,0.5120000000000001,248,1.3862943611198906,-0.25,0.8456227,-0.07718865,0.225,0.59920514,-0.036234714,0.080952615,-0.8047767
meeting,4,0.2828282828282828,1.3811748231901537,0.9963070340085628,-0.1145835,-0.0004231529686798447,-0.1125,3.71,5.47,0.2211825839467208,-0.10580825299661308,0.24518793168413383,gensim_poincare,5,5,2.0,0.8,249,1.3862943611198906,-0.1145835,0.996307,-0.0008463059,-0.1125,0.22118258,-0.10580825,0.080952615,-0.5057113
metal,7,0.8074747474747467,1.8326617792105537,0.9418018504607016,-0.5091838571428572,-0.029633558260996735,0.0124999999999999,3.48,6.54,0.17836839271136476,0.40679545576508647,0.444182199496513,gensim_poincare,8,7,1.75,0.3828125,250,1.9459101490553132,-0.5091839,0.94180185,-0.059267115,0.0125,0.17836839,0.40679544,0.51730883,-0.9389278
military,2,0.4007070707070707,0.6104151028530106,0.8806428417697649,0.4166665,0.04973212936973824,-0.0249999999999999,5.8,5.89,-0.5030491244059183,-0.09082471690631895,0.5111825024066005,gensim_poincare,3,3,2.0,1.3333333333333333,251,0.6931471805599453,0.4166665,0.88064283,0.09946426,-0.025,-0.50304914,-0.090824716,-0.45952368,0.048113532
milk,3,0.73,0.8095629724224607,0.7368959739235442,-0.4746033333333333,-0.12487004778930616,0.435,2.33,6.31,-0.5217290270252707,0.41304017140879623,0.6654347156845241,gensim_poincare,4,3,1.5,0.5625,252,1.0986122886681098,-0.47460333,0.736896,-0.2497401,0.435,-0.52172905,0.41304016,-0.14336532,-0.75233644
mind,3,0.53,0.8121717151908937,0.7392705539235511,0.111111,0.028969909483000312,0.425,5.05,6.09,0.638362006103534,-0.47554084550109643,0.7960183079404808,gensim_poincare,4,4,2.0,1.0,253,1.0986122886681098,0.111111,0.73927057,0.05793982,0.425,0.638362,-0.47554085,-0.14336532,-0.298027
mine,1,0.0612244897959184,-0.0,0.0,0.333333,0.333333,0.0,5.0,5.0,0.49572079847841566,0.06843386272501499,0.5004221254216726,gensim_poincare,2,1,1.0,0.5,254,0.0,0.333333,0.0,0.666666,0.0,0.4957208,0.068433866,-1.0,-0.8172378
money,9,1.381919191919192,1.972561818726989,0.8977515721758411,-0.3222224444444444,-0.03294673835410182,0.5249999999999999,6.86,6.32,0.5405552922808801,-0.08856383240357422,0.5477623357103664,gensim_poincare,10,9,1.8,0.324,255,2.1972245773362196,-0.32222244,0.89775157,-0.06589348,0.525,0.5405553,-0.08856383,0.71326935,-1.0
moon,2,0.5330303030303027,0.4254766586322845,0.6138330654228032,-0.1875,-0.07240630023322439,0.5,3.43,6.11,0.4539613296891212,0.4391671594699932,0.6316238459795968,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,256,0.6931471805599453,-0.1875,0.61383307,-0.1448126,0.5,0.45396134,0.43916717,-0.45952368,-0.72108763
mother,2,0.14,0.6931471805599453,1.0,-0.041666499999999995,-0.0,0.6325000000000001,4.73,6.11,-0.1236201411271569,-0.3107311283380929,0.33441856020646127,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,257,0.6931471805599453,-0.0416665,1.0,-0.0,0.6325,-0.12362014,-0.31073114,-0.45952368,-0.72108763
mountain,2,0.21212121212121188,0.6829081047004717,0.9852281360342515,-0.166667,-0.0024619822515794016,0.4125000000000001,4.12,6.18,0.19899743258302913,-0.49144466011857874,0.5302054621877282,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,258,0.6931471805599453,-0.166667,0.9852281,-0.0049239644,0.4125,0.19899744,-0.49144465,-0.45952368,-0.72108763
mouse,5,0.4337373737373733,1.549092715236978,0.9625054208485392,-0.27,-0.010123536370894422,-0.05,3.38,4.29,-0.5419413481785158,0.5339588398449047,0.760797257825016,gensim_poincare,6,6,2.0,0.6666666666666666,259,1.6094379124341003,-0.27,0.9625054,-0.020247072,-0.05,-0.54194134,0.53395885,0.25494713,-0.64416754
move,3,0.24,1.0635215028672123,0.9680589902708631,-0.3750003333333334,-0.011977889295429596,-0.0124999999999999,4.24,5.12,-0.6979413621619541,-0.08729825741871797,0.7033797912684361,gensim_poincare,4,3,1.5,0.5625,260,1.0986122886681098,-0.37500033,0.968059,-0.02395578,-0.0125,-0.69794136,-0.08729826,-0.14336532,-0.75233644
movie,2,0.9673469387755099,0.30951080429047795,0.44652970245142704,0.25,0.13836757438714326,0.56,4.39,5.68,-0.3369128957812006,-0.3969985062016783,0.5206900356930582,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,261,0.6931471805599453,0.25,0.44652972,0.27673516,0.56,-0.3369129,-0.3969985,-0.45952368,-0.72108763
music,9,1.54031746031746,2.0769747317566107,0.9452719367788102,-0.22310411111111111,-0.012210055897796251,0.6675,5.57,6.5,-0.11430176894394241,0.7771879486671066,0.7855482174488715,gensim_poincare,10,13,2.6,0.676,262,2.1972245773362196,-0.2231041,0.9452719,-0.024420112,0.6675,-0.11430177,0.77718794,0.71326935,-0.6344756
name,1,0.0816326530612245,-0.0,0.0,0.333333,0.333333,0.155,3.04,5.14,0.28093511352461165,0.1402964682990452,0.31401852975305683,gensim_poincare,2,1,1.0,0.5,263,0.0,0.333333,0.0,0.666666,0.155,0.2809351,0.14029647,-1.0,-0.8172378
nature,3,0.24,1.0821955300387671,0.9850568223215077,0.21269866666666667,0.003178393967978406,0.47,4.0,5.0,-0.22255814607769242,-0.7613392870563405,0.7932021422065099,gensim_poincare,4,5,2.5,1.5625,264,1.0986122886681098,0.21269867,0.9850568,0.006356788,0.47,-0.22255814,-0.7613393,-0.14336532,0.28608516
needle,1,0.06,-0.0,0.0,0.5,0.5,-0.2574999999999999,4.36,5.12,0.06190237702568047,-0.6887073665816882,0.6914837243676191,gensim_poincare,2,1,1.0,0.5,265,0.0,0.5,0.0,1.0,-0.2575,0.061902378,-0.68870735,-1.0,-0.8172378
new,2,0.6347474747474746,0.5989348677222947,0.8640803634784417,-0.166667,-0.02265331806013855,0.6699999999999999,5.14,5.22,0.38468347348271953,0.31369219278381644,0.4963709969209011,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,266,0.6931471805599453,-0.166667,0.86408037,-0.045306638,0.67,0.38468346,0.31369218,-0.45952368,-0.72108763
news,2,0.571111111111111,0.6246799830271083,0.901222713655811,0.45,0.04444977885488507,-0.01,4.61,4.48,-0.14415097382741715,0.6206997426307803,0.6372187016694579,gensim_poincare,3,3,2.0,1.3333333333333333,267,0.6931471805599453,0.45,0.9012227,0.08889956,-0.01,-0.14415097,0.62069976,-0.45952368,0.048113532
newspaper,2,0.2417171717171716,0.5631371341667557,0.8124351508028013,0.45,0.08440418213873943,0.0275,2.67,5.05,-0.15095399844152477,0.6177235366528289,0.6359005247523882,gensim_poincare,3,3,2.0,1.3333333333333333,268,0.6931471805599453,0.45,0.81243515,0.16880837,0.0275,-0.150954,0.6177235,-0.45952368,0.048113532
nice,4,0.5408080808080808,1.1949667095308265,0.861986272933763,-0.24375,-0.03364084597239528,0.4875,3.53,6.47,0.5030075511442813,-0.47215994881062284,0.6898924653661733,gensim_poincare,5,4,1.6,0.5120000000000001,269,1.3862943611198906,-0.24375,0.8619863,-0.06728169,0.4875,0.50300753,-0.47215995,0.080952615,-0.8047767
night,5,1.42,1.158229298914395,0.7196483256460007,-0.39666680000000004,-0.111206201540643,0.4199999999999999,3.57,5.22,0.2493864430472416,0.27035223140143194,0.3678096341852514,gensim_poincare,6,5,1.6666666666666667,0.462962962962963,270,1.6094379124341003,-0.3966668,0.7196483,-0.2224124,0.42,0.24938644,0.27035224,0.25494713,-0.8556979
noise,3,0.9632570603999178,0.9176065151290864,0.8352414446788469,0.26388866666666666,0.04347791548562534,-0.41,5.75,5.47,-0.1512044818482491,0.8245568793471827,0.8383059361651698,gensim_poincare,4,5,2.5,1.5625,271,1.0986122886681098,0.26388866,0.83524144,0.08695583,-0.41,-0.15120448,0.8245569,-0.14336532,0.28608516
nose,4,0.7549639249639254,1.172600066294292,0.8458521502944224,-0.025,-0.00385369624263944,0.125,3.1,4.61,0.3378738373077401,-0.7196360270210345,0.7950061265950573,gensim_poincare,5,5,2.0,0.8,272,1.3862943611198906,-0.025,0.84585214,-0.0077073923,0.125,0.33787385,-0.719636,0.080952615,-0.5057113
number,2,0.2626262626262626,0.5402041423888609,0.7793498372920852,-0.2083335,-0.045968820672509375,0.1474999999999999,3.5,6.13,0.2990171759466112,-0.1597705354772296,0.3390249187268796,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,273,0.6931471805599453,-0.2083335,0.77934986,-0.09193764,0.1475,0.29901716,-0.15977053,-0.45952368,-0.72108763
numbers,2,0.36265306122449,0.44859348544889666,0.6471835968322186,-0.0833335,-0.02940142573338231,0.0,5.0,5.0,0.27052251418836165,-0.14963493463939842,0.30914890319606403,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,274,0.6931471805599453,-0.0833335,0.6471836,-0.05880285,0.0,0.2705225,-0.14963493,-0.45952368,-0.72108763
ocean,4,1.1500000000000001,0.8977990836326049,0.6476251428357074,-0.20833325,-0.07341139921132286,0.5974999999999999,3.5,5.88,0.2560258597303673,0.6927795596871544,0.7385748162312341,gensim_poincare,5,5,2.0,0.8,275,1.3862943611198906,-0.20833325,0.64762515,-0.1468228,0.5975,0.25602585,0.69277954,0.080952615,-0.5057113
odd,3,0.5420202020202021,0.88381869887348,0.804486448940934,-0.2962966666666667,-0.05793001346696439,-0.1100000000000001,4.26,5.42,-0.20642322319037112,-0.3322834320662867,0.39118132150967067,gensim_poincare,4,3,1.5,0.5625,276,1.0986122886681098,-0.29629666,0.80448645,-0.11586003,-0.11,-0.20642322,-0.33228344,-0.14336532,-0.75233644
oil,2,0.16,0.6931471805599453,1.0,-0.0833335,-0.0,-0.2724999999999999,4.25,5.63,0.21657394465446259,0.2103674165108906,0.30192502949020433,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,277,0.6931471805599453,-0.0833335,1.0,-0.0,-0.2725,0.21657394,0.21036741,-0.45952368,-0.72108763
old,3,1.3529292929292929,1.0074732491768559,0.9170416711779683,-3.3333333334291854e-07,-2.7652776274805736e-08,-0.4525,4.48,4.22,0.37463787867720333,0.23307445683689615,0.44122244114456494,gensim_poincare,4,3,1.5,0.5625,278,1.0986122886681098,-3.3333333e-07,0.91704166,-5.5305552e-08,-0.4525,0.37463787,0.23307446,-0.14336532,-0.75233644
one,3,0.6628282828282828,0.8837583408578835,0.8044315087074968,-3.3333333334291854e-07,-6.518949709937563e-08,0.2724999999999999,2.67,5.56,0.3009674954621918,-0.18570290615830343,0.3536481339982216,gensim_poincare,4,3,1.5,0.5625,279,1.0986122886681098,-3.3333333e-07,0.8044315,-1.30379e-07,0.2725,0.30096748,-0.1857029,-0.14336532,-0.75233644
orange,2,0.5743434343434339,0.6890557465023488,0.9940973083749813,0.2833335,0.0016724302775372255,0.4524999999999999,4.04,5.58,-0.21278898822456394,-0.7592943894463776,0.7885474769184041,gensim_poincare,3,3,2.0,1.3333333333333333,280,0.6931471805599453,0.2833335,0.9940973,0.0033448606,0.4525,-0.21278898,-0.7592944,-0.45952368,0.048113532
paint,3,0.34272727272727277,0.9898055781156314,0.9009598639349019,-0.4583333333333333,-0.04539339569650329,0.185,4.5,6.56,-0.40234482848855047,-0.5274748978251409,0.6634087193029076,gensim_poincare,4,3,1.5,0.5625,281,1.0986122886681098,-0.45833334,0.90095985,-0.09078679,0.185,-0.40234482,-0.5274749,-0.14336532,-0.75233644
painting,2,0.587142857142858,0.6048279640321655,0.8725823043001736,0.416667,0.053090749014159576,0.4750000000000001,3.25,7.32,-0.4220768138074998,-0.5642409899046883,0.7046394336414287,gensim_poincare,3,3,2.0,1.3333333333333333,282,0.6931471805599453,0.416667,0.8725823,0.106181495,0.475,-0.42207682,-0.564241,-0.45952368,0.048113532
pants,2,0.1616161616161616,0.6615632381579821,0.954434002924965,0.45,0.020504698683765726,0.155,3.8,6.29,0.2044982665415715,0.49382124007926603,0.534489436913333,gensim_poincare,3,3,2.0,1.3333333333333333,283,0.6931471805599453,0.45,0.954434,0.041009396,0.155,0.20449826,0.49382123,-0.45952368,0.048113532
paper,5,0.8026468769325916,1.3429485631094944,0.8344208575765625,-0.05333340000000001,-0.008830898634526164,0.1049999999999999,3.52,5.64,-0.16003319226667947,0.6170838259586946,0.6374975065730724,gensim_poincare,6,6,2.0,0.6666666666666666,284,1.6094379124341003,-0.0533334,0.83442086,-0.017661797,0.105,-0.1600332,0.61708385,0.25494713,-0.64416754
part,1,0.101010101010101,-0.0,0.0,0.25,0.25,-0.0575000000000001,3.36,5.21,0.07461463163052354,-0.6858680797849298,0.6899147527928545,gensim_poincare,2,1,1.0,0.5,285,0.0,0.25,0.0,0.5,-0.0575,0.07461463,-0.6858681,-1.0,-0.8172378
party,5,0.5900000000000001,1.5096264906546346,0.9379836767803539,-0.37777779999999994,-0.023428390150006823,0.5449999999999999,6.08,5.92,-0.6529104188278538,0.13332115751614634,0.6663831826024789,gensim_poincare,6,5,1.6666666666666667,0.462962962962963,286,1.6094379124341003,-0.3777778,0.9379837,-0.04685678,0.545,-0.6529104,0.13332115,0.25494713,-0.8556979
pay,1,0.29,-0.0,0.0,0.111111,0.111111,0.3075000000000001,4.24,6.33,0.5589178103581223,-0.08347171719672691,0.565116489148289,gensim_poincare,2,1,1.0,0.5,287,0.0,0.111111,0.0,0.222222,0.3075,0.5589178,-0.083471715,-1.0,-0.8172378
peace,4,0.7253535353535355,1.2018299953223237,0.8669370871215613,-0.32291675,-0.04296824337223858,0.6875,4.65,7.17,-0.45860120726118103,-0.15394750517877157,0.48375086733997763,gensim_poincare,5,5,2.0,0.8,288,1.3862943611198906,-0.32291675,0.8669371,-0.08593649,0.6875,-0.4586012,-0.1539475,0.080952615,-0.5057113
pen,2,0.35,0.6894691997751603,0.9946937953613058,-0.15,-0.0007959306958041368,0.1574999999999999,2.75,6.17,-0.15973503932842917,0.5117604050064619,0.536110058590242,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,289,0.6931471805599453,-0.15,0.9946938,-0.0015918614,0.1575,-0.15973504,0.5117604,-0.45952368,-0.72108763
penis,1,0.11340206185567,-0.0,0.0,0.333333,0.333333,0.0749999999999999,5.9,6.21,0.10351906326620558,-0.5298593798628239,0.5398769849587303,gensim_poincare,2,1,1.0,0.5,290,0.0,0.333333,0.0,0.666666,0.075,0.10351906,-0.52985936,-1.0,-0.8172378
people,3,0.43367346938775503,0.8494382686496439,0.7731920327228915,-0.22222233333333333,-0.050401795706909364,0.175,3.77,5.4,0.050914283671841816,0.539153339663408,0.5415520177711676,gensim_poincare,4,3,1.5,0.5625,291,1.0986122886681098,-0.22222233,0.77319205,-0.10080359,0.175,0.050914284,0.53915334,-0.14336532,-0.75233644
person,3,0.425708101422387,0.8331615903341053,0.7583763616409018,-0.32222233333333333,-0.07785653254055812,0.2749999999999999,3.71,6.0,0.26929151106482463,0.1547495850098235,0.3105887183918456,gensim_poincare,4,3,1.5,0.5625,292,1.0986122886681098,-0.32222232,0.75837636,-0.15571307,0.275,0.26929152,0.15474959,-0.14336532,-0.75233644
phone,1,0.06,-0.0,0.0,0.333333,0.333333,0.2724999999999999,3.43,4.44,-0.2837222123388247,0.10916693759203897,0.3039995296668422,gensim_poincare,2,1,1.0,0.5,293,0.0,0.333333,0.0,0.666666,0.2725,-0.28372222,0.109166935,-1.0,-0.8172378
picture,3,0.403757988043703,1.010422146609009,0.9197258732960133,0.138889,0.011149193183790011,0.4325000000000001,3.29,6.12,-0.42074962656968135,-0.565561549651606,0.7049043301774024,gensim_poincare,4,4,2.0,1.0,294,1.0986122886681098,0.138889,0.9197259,0.022298386,0.4325,-0.42074963,-0.56556153,-0.14336532,-0.298027
pie,3,0.56,0.8330916413377125,0.7583126913205219,-0.28803433333333334,-0.06961424283062101,0.3625,4.05,6.29,0.6611708722433245,0.1300352565646874,0.6738368424573137,gensim_poincare,4,3,1.5,0.5625,295,1.0986122886681098,-0.28803432,0.7583127,-0.1392285,0.3625,0.6611709,0.13003525,-0.14336532,-0.75233644
place,3,0.3048855905998762,0.9475840806474897,0.8625282007324736,-0.4166666666666667,-0.057279916361469334,0.215,3.52,6.53,-0.4950179528993539,-0.3155659770172564,0.5870474082589263,gensim_poincare,4,3,1.5,0.5625,296,1.0986122886681098,-0.41666666,0.8625282,-0.11455983,0.215,-0.49501795,-0.31556597,-0.14336532,-0.75233644
plane,4,0.53,1.2507298940868723,0.9022109078453546,0.13125,0.012834818345297205,0.1799999999999999,4.91,5.07,-0.35101793566666056,0.516593835452946,0.6245660749573814,gensim_poincare,5,5,2.0,0.8,297,1.3862943611198906,0.13125,0.9022109,0.025669636,0.18,-0.35101792,0.5165938,0.080952615,-0.5057113
plant,2,0.36,0.5908422462755825,0.8524051786494784,0.11428550000000001,0.01686794795545504,0.5125,3.94,6.45,-0.21890053242945193,-0.7575396043648712,0.788532621569446,gensim_poincare,3,3,2.0,1.3333333333333333,298,0.6931471805599453,0.1142855,0.8524052,0.033735897,0.5125,-0.21890053,-0.75753963,-0.45952368,0.048113532
play,6,1.1570707070707067,1.6869967707194877,0.9415308246961841,-0.3472223333333333,-0.020301803477066664,0.6375,3.81,6.29,-0.5902744000380487,-0.4030076774604199,0.7147300577367095,gensim_poincare,7,9,2.5714285714285716,0.9446064139941692,299,1.791759469228055,-0.34722233,0.9415308,-0.040603608,0.6375,-0.5902744,-0.4030077,0.397111,-0.3555489
police,2,0.16999999999999998,0.649248354870898,0.9366673818775625,-0.2083335,-0.013194305997610836,-0.1025,5.95,3.44,0.4086022515241378,0.11107860670234147,0.423431525535745,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,300,0.6931471805599453,-0.2083335,0.9366674,-0.026388612,-0.1025,0.40860224,0.111078605,-0.45952368,-0.72108763
politics,1,0.191212121212121,-0.0,0.0,0.5,0.5,-0.25,3.44,3.42,0.08141800395083373,0.5590678868162148,0.564965302860703,gensim_poincare,2,1,1.0,0.5,301,0.0,0.5,0.0,1.0,-0.25,0.08141801,0.5590679,-1.0,-0.8172378
poop,1,0.0967741935483871,-0.0,0.0,0.2,0.2,-0.6,5.14,4.48,-0.7216724636539861,0.27092767767367465,0.7708520943255356,gensim_poincare,2,1,1.0,0.5,302,0.0,0.2,0.0,0.4,-0.6,-0.7216725,0.27092767,-1.0,-0.8172378
poor,1,0.474747474747475,-0.0,0.0,0.5,0.5,-0.3325,4.67,4.0,0.5792990509100833,-0.08887803476844924,0.5860773800869856,gensim_poincare,2,1,1.0,0.5,303,0.0,0.5,0.0,1.0,-0.3325,0.57929903,-0.088878036,-1.0,-0.8172378
pop,1,0.1,-0.0,0.0,0.111111,0.111111,0.2624999999999999,4.45,5.68,-0.11588777969264641,0.7693124245817136,0.7779920205875419,gensim_poincare,2,1,1.0,0.5,304,0.0,0.111111,0.0,0.222222,0.2625,-0.115887776,0.76931244,-1.0,-0.8172378
potato,1,0.23185567010309283,-0.0,0.0,0.5,0.5,0.3500000000000001,2.38,5.46,0.22799956103407182,0.7531426832615066,0.7868975163145907,gensim_poincare,2,1,1.0,0.5,305,0.0,0.5,0.0,1.0,0.35,0.22799957,0.75314265,-1.0,-0.8172378
power,4,0.852626262626263,1.2835246663140671,0.9258673354749831,-0.29166675,-0.021622033330851966,0.2424999999999999,5.41,6.17,0.5858976531101758,-0.2985495062708191,0.6575772712119556,gensim_poincare,5,4,1.6,0.5120000000000001,306,1.3862943611198906,-0.29166675,0.9258673,-0.043244068,0.2425,0.5858976,-0.2985495,0.080952615,-0.8047767
pretty,5,0.883737373737373,1.3413082711228763,0.8334016868623985,-0.10928580000000002,-0.0182068299298933,0.675,5.5,6.7,0.4548509025723932,-0.6142510573863145,0.7643256538093735,gensim_poincare,6,7,2.3333333333333335,0.9074074074074076,307,1.6094379124341003,-0.1092858,0.8334017,-0.03641366,0.675,0.4548509,-0.6142511,0.25494713,-0.39417714
priest,1,0.09,-0.0,0.0,0.333333,0.333333,-0.125,3.76,5.82,0.08361805235220597,-0.8109041203909667,0.8152039445109571,gensim_poincare,2,1,1.0,0.5,308,0.0,0.333333,0.0,0.666666,-0.125,0.08361805,-0.81090415,-1.0,-0.8172378
prison,2,0.8650628736343025,0.2556380363464917,0.36880772729967615,0.375,0.23669710226262144,-0.765,5.1,3.54,-0.00042799900446425067,0.5857689716913997,0.5857691280526379,gensim_poincare,3,3,2.0,1.3333333333333333,309,0.6931471805599453,0.375,0.36880773,0.47339422,-0.765,-0.000427999,0.585769,-0.45952368,0.048113532
queen,2,0.965353535353535,0.28572642078061566,0.4122160903111475,0.0,0.0,0.3799999999999999,5.05,6.04,-0.5856858999495725,0.4016363871456631,0.7101688256176567,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,310,0.6931471805599453,0.0,0.4122161,0.0,0.38,-0.5856859,0.4016364,-0.45952368,-0.72108763
quick,1,0.8999999999999999,-0.0,0.0,0.25,0.25,0.27,5.16,6.18,-0.6971107124628064,-0.06780060842287915,0.7004000770509053,gensim_poincare,2,1,1.0,0.5,311,0.0,0.25,0.0,0.5,0.27,-0.6971107,-0.06780061,-1.0,-0.8172378
