words,type,token,indegree_unw,outdegree_unw,degree_unw,indegree_wei,outdegree_wei,cc_unw,cc_wei,pageRank_unw,pageRank_wei,hubs_unw,hubs_wei,authorities_unw,authorities_wei,incloseness_unw,outcloseness_unw,incloseness_wei,outcloseness_wei,betweenness_unw,betweenness_wei
实惠,21,38,21,26,47,0.377052571348231,1,0.164026095060578,0.00534551791000039,5.47226267215366e-05,5.92719293489642e-05,3.95375461853033e-05,8.48946925942518e-05,3.46031393044899e-05,4.00507015826982e-05,3.43182676138509e-05,3.2079042761364e-05,3.54312012496887e-05,3.37469045004606e-05,3486.84098368536,5298
实施,50,87,50,61,111,0.826340477815336,1,0.0863711001642036,0.00158256130391591,7.18737985747968e-05,7.33781667012072e-05,0.000110695079481383,8.34816491529644e-05,9.411485374773e-05,6.28522289576856e-05,3.50864881933967e-05,3.48080336941766e-05,3.62542527099283e-05,3.59334150034794e-05,18738.264752244,17071.5
实现,82,178,82,38,120,1.55938542347084,1,0.0833683915299397,0.00187466553254209,0.000186019091568098,0.000327309260854902,9.71041723481534e-05,9.89817913549343e-05,0.000205646476053524,0.000161099868410045,3.83273925874823e-05,3.36349265076856e-05,4.03901088269016e-05,3.51878686245712e-05,14042.8590914155,19640.5
实用,55,71,55,70,125,0.705099019005839,1,0.0558929956060998,0.000866033133388891,9.51984051777839e-05,6.27651110454275e-05,0.000140664250880852,8.56700517620502e-05,0.000102838950807144,7.73580730556376e-05,3.59712230215827e-05,3.53431823001343e-05,3.70980615054067e-05,3.64203043497742e-05,31446.4621163393,23743.5
实行,18,22,18,51,69,0.210576203453273,1,0.120829769033362,0.00226503584052181,4.42734146670924e-05,3.37719572409595e-05,6.02755674398983e-05,4.71289784058462e-05,3.59014624527556e-05,2.22580672133559e-05,3.38432381210234e-05,3.41716785128485e-05,3.47620223813861e-05,3.54113221492115e-05,5947.80365216028,4253
实践,73,145,73,54,127,1.36610409160099,1,0.0561607813673929,0.001065761057657,0.000172758201653372,0.000168425955375292,8.69525833801643e-05,8.24004537631434e-05,0.000165479891742909,0.000132289620987179,3.8765700108544e-05,3.47548048517708e-05,4.04242800440416e-05,3.58448635290193e-05,34558.0856908056,38793
实际,47,69,47,75,122,0.66836209147195,1,0.0685888738127544,0.00104189393298542,0.000103747368797216,7.95996691080605e-05,0.000168309069687713,0.000189489641354979,0.000104984498175543,5.47794524194646e-05,3.64990145266078e-05,3.54836420410191e-05,3.78104039846108e-05,3.65546694769173e-05,27269.1252665175,18567.6666666667
实验,903,1797,903,67,970,16.9060180525126,1,0.0152900317930515,0.000273835429944747,0.0014282644622154,0.00149382768198656,0.000122121745495301,9.08948409944642e-05,0.0018872412085469,0.00192157344481905,5.09113124936361e-05,3.50471384011495e-05,5.27586310605673e-05,3.60670758557817e-05,319578.377399832,288953
实验室,172,253,172,68,240,2.35295008904909,1,0.0416346757869756,0.000742778671520152,0.000333500639924178,0.000270244422492699,0.00017430383056051,0.000118532815420805,0.000329231723136124,0.000261648971370138,4.19252054335066e-05,3.51629804142199e-05,4.36667216242913e-05,3.61604836719196e-05,68585.5120034023,46072.5
宠物,133,237,133,53,186,2.29291877138627,1,0.0583527357392317,0.00125511166802902,0.000281103355656165,0.000278414137346825,0.000126301247048349,0.000209967005776125,0.000295474871650575,0.000303742394971017,3.93979985816721e-05,3.40055088924406e-05,4.11149493073183e-05,3.52912976440307e-05,47627.1671668919,34905
审判,66,133,66,52,118,1.19671070212092,1,0.107650987224158,0.00242257640824027,8.27640788063589e-05,7.94453129932244e-05,7.86826507029243e-05,6.95848904083003e-05,0.00011121989111445,0.00010153526062407,3.43076711952793e-05,3.41868654063109e-05,3.52743136611517e-05,3.53103129640551e-05,14812.3395291912,12418
审查,11,13,11,62,73,0.115503811204323,0.999999999999998,0.077084126379901,0.00124647743375563,3.32356946107057e-05,2.64288120565373e-05,0.000102881816511254,7.12030673530646e-05,2.13980240932578e-05,1.25856138953578e-05,3.39443312966735e-05,3.46356331393738e-05,3.48239208108641e-05,3.57183662191459e-05,7610.48104488308,5856
审美,40,54,40,61,101,0.520943633143482,1,0.0587068623562079,0.000960667115377944,9.17293839533051e-05,5.9715815675993e-05,0.00011433878549193,8.02313028143647e-05,8.43114448177762e-05,4.77249154704242e-05,3.56188780053428e-05,3.48918353105373e-05,3.67130571130466e-05,3.59798078526468e-05,19660.8277807157,15913
客人,59,158,59,73,132,1.54109382222366,1,0.0593721037998146,0.00114480863647881,6.27196519589463e-05,6.51932605354763e-05,0.000156697611831575,7.90949078552228e-05,0.00012053139997187,0.000119372414983036,3.4615251479802e-05,3.53681827827686e-05,3.57382399390036e-05,3.6414541653785e-05,23361.0667943543,27467.5
客体,4,22,4,46,50,0.21034619851693,1,0.0666394112837285,0.00123633731244449,1.74188915094021e-05,2.05354369875562e-05,0.000119209600966985,5.92145532943757e-05,8.17643715352508e-06,2.65156495420948e-05,2.6959264551263e-05,3.44827586206897e-05,2.84520285811967e-05,3.58727663905384e-05,741.648239966987,2049
客厅,31,48,31,50,81,0.437818699957386,1,0.0954151177199504,0.00171516258631464,9.37779432763456e-05,7.27442299938082e-05,8.47997240603013e-05,6.4578572637983e-05,6.38572843611001e-05,4.0138672882507e-05,3.57999498800702e-05,3.42676992666712e-05,3.70688259787395e-05,3.5507752878147e-05,10964.1188047672,8847
客套,38,49,38,54,92,0.487478202366771,1,0.0630081300813008,0.00117459278372438,5.13279877494482e-05,3.82761234163615e-05,0.000126028530341452,6.26891601182899e-05,7.66194676294547e-05,3.3647040071603e-05,3.39616233655969e-05,3.4636832808008e-05,3.4871052788109e-05,3.57438212455217e-05,8896.25067769953,7708
客户,39,52,39,61,100,0.495596463752663,1,0.0645226537216829,0.00113691916749438,4.70231792580162e-05,3.50582491474973e-05,0.000132241017855511,0.000128188222855575,8.2608663724438e-05,4.79284271800513e-05,3.41471743213249e-05,3.48577802565533e-05,3.50588796366916e-05,3.59110362314653e-05,15673.228833713,12403.5
客服,33,52,33,72,105,0.514216951356009,0.999999999999998,0.0553312534409983,0.000903458413910157,7.5896964910806e-05,6.03069719594944e-05,0.000145286796071164,8.73846808156756e-05,6.66453086829733e-05,4.65350459780074e-05,3.55239786856128e-05,3.53194645569173e-05,3.66877349423536e-05,3.64096548529526e-05,24648.0662876232,19223
客气,49,119,49,56,105,1.13352301466303,1,0.0787444933920705,0.00171625583279822,6.92135542269317e-05,6.91866926964906e-05,0.000104293441476842,5.50955574706321e-05,9.90565529282419e-05,7.09612746386561e-05,3.47451443660748e-05,3.4373710985838e-05,3.58478159576202e-05,3.55870316449294e-05,19634.3996620132,19076
客观,73,123,73,56,129,1.15404030474079,1,0.0484477322338103,0.000750754025377133,0.000117282329576754,8.85731790529701e-05,8.07365645093108e-05,3.83278975761864e-05,0.000148512728478201,9.25757777578704e-05,3.69030924791498e-05,3.42747463668769e-05,3.83540625008758e-05,3.55415924953756e-05,22863.9004713664,22916.5
客车,8,15,8,53,61,0.133185010202919,1,0.144578313253012,0.00294595635267849,3.18929537618661e-05,2.57184076384145e-05,8.2790787619273e-05,6.40332242100762e-05,1.40252801827243e-05,1.30956601351622e-05,3.25573823864561e-05,3.37780780273602e-05,3.35355547245882e-05,3.48976823504032e-05,4385.32651284795,5006.5
宣传,60,112,60,64,124,1.09320873415455,1,0.0470905030868252,0.000908909031143863,7.78455613366859e-05,6.53940685856967e-05,8.99668725421081e-05,6.49399883635533e-05,0.000104753152774147,9.09943667265989e-05,3.55239786856128e-05,3.52087881135131e-05,3.66686475999136e-05,3.6420150228957e-05,33476.7450169285,32923.5
宣判,9,10,9,52,61,0.0919905026330577,1,0.162376779846659,0.00330948743719141,2.36348391411574e-05,1.88896817123294e-05,6.83726250139733e-05,6.13899846506954e-05,1.28406670492177e-05,7.36425128135499e-06,2.74544256534153e-05,3.39696990284666e-05,2.8286052644351e-05,3.50753686444548e-05,1984.76557670414,1182
宣告,15,27,15,59,74,0.25256806739106,1,0.084106943928704,0.00158310728354744,2.57743568633371e-05,2.17049107066279e-05,9.59110901060435e-05,6.57559169913664e-05,2.33436381809013e-05,1.32361833333845e-05,3.00417580436807e-05,3.48967057509771e-05,3.09760477573942e-05,3.5980951571188e-05,5776.26192036695,5245
宣布,17,46,17,74,91,0.429516854600589,1,0.0808463796477495,0.00146360931835028,2.52943314597215e-05,2.54794712265154e-05,9.2690329512271e-05,4.57515284485465e-05,2.42683238743478e-05,2.42202919153626e-05,2.94412059117941e-05,3.52646612829284e-05,3.0476762207574e-05,3.63449370619655e-05,5375.85456531408,5342.5
宣称,4,6,4,62,66,0.0530640619943475,1,0.0662931839402428,0.00120858552400858,1.66416982723463e-05,1.61225382465941e-05,7.41844103009163e-05,3.31990421880026e-05,6.29733944028377e-06,2.51781236065055e-06,2.60044207515278e-05,3.50176839303848e-05,2.66963718341483e-05,3.61085921137968e-05,818.540843888361,664
宣言,14,25,14,53,67,0.220529273296199,1,0.0820861678004535,0.00155977593751443,3.15652158898334e-05,3.11073206481536e-05,8.13806302873025e-05,7.05724220952673e-05,2.78824507328872e-05,1.57024166943735e-05,3.258708899534e-05,3.43194453977624e-05,3.35851532445514e-05,3.55269696762272e-05,5983.90717043492,5767
宣誓,17,36,17,44,61,0.367366775410866,1,0.0953947368421053,0.00232196295710385,2.99209492857526e-05,3.0367625076217e-05,7.11362578041828e-05,6.05946080466694e-05,2.86119853480809e-05,2.83112672271785e-05,3.11284046692607e-05,3.37529955783576e-05,3.22227888696316e-05,3.49624524598768e-05,4499.95343266731,6493.5
室,16,22,16,40,56,0.188547181975439,1,0.0627846454131425,0.00149883423995964,5.11447892924289e-05,3.67877682225975e-05,5.12598163683545e-05,5.84151476403248e-05,3.14831544311675e-05,2.13370821481203e-05,3.49198589237699e-05,3.33956719209191e-05,3.58959405128925e-05,3.47241870380872e-05,10527.309057669,10261.5
室内,28,50,28,65,93,0.457066397496248,1,0.0833138310320618,0.00139359480247055,5.65234504362489e-05,4.21340350059909e-05,0.00015932342236671,0.000115789614549167,5.23622031589527e-05,3.92099356219286e-05,3.47222222222222e-05,3.48347093043509e-05,3.58801932420949e-05,3.58247660432976e-05,10047.5169495462,7412
室友,85,123,85,72,157,1.20935572040292,1,0.0413432469973037,0.000713950613635593,0.000163760618503907,0.000124039521462698,0.000219628483894957,0.000163910099725066,0.000177678785497962,0.000124311408727041,3.82204555878306e-05,3.53619293468652e-05,3.9908641105813e-05,3.6370902787852e-05,35539.3498452466,27573.8333333333
宪法,25,63,25,56,81,0.559747525346164,1,0.131383472609099,0.00278620847985952,5.07914789033663e-05,5.12229994446692e-05,8.48833590260093e-05,0.000125729870970957,4.32358692529742e-05,5.38772733761455e-05,3.3970853008119e-05,3.42407122068139e-05,3.50264195626036e-05,3.54530377749957e-05,8492.8366485928,7606
宫廷,27,31,27,47,74,0.324156487768836,1,0.0825296735905044,0.00185241548756147,5.24461327892213e-05,4.01702551672449e-05,6.49212894524972e-05,5.92437587951021e-05,4.21636727182147e-05,2.50152590146589e-05,3.41331876983992e-05,3.39362676892795e-05,3.50984524283294e-05,3.50674432125674e-05,9706.48507249076,8782.66666666667
宫殿,48,72,48,58,106,0.759309683292766,1,0.0783783783783784,0.00159545916462771,8.67847768270008e-05,7.75969661240385e-05,7.99236543785488e-05,6.02162139973213e-05,7.68386310153339e-05,5.84960787538151e-05,3.54622504344126e-05,3.43100253894188e-05,3.66875817317595e-05,3.53907170424042e-05,16475.7219032242,15436
害人,29,39,29,56,85,0.428054564755573,1,0.0699859747545582,0.00130164229328454,4.84264108071817e-05,3.90158680384619e-05,0.000127846942336799,0.000102065430450232,5.55837839717027e-05,4.10809148878981e-05,3.42149382420365e-05,3.46296360425252e-05,3.51668635182851e-05,3.56891277014844e-05,12504.1059259834,11589.5
害怕,541,1254,541,77,618,11.9049382365165,1,0.0238047772187626,0.00049037965166369,0.000904759389293494,0.00110043462959271,0.000147071975196083,8.28099838406254e-05,0.00115257470872131,0.00122011283936973,4.77600534912599e-05,3.53144754034679e-05,4.97715322715331e-05,3.64508717636051e-05,225148.171937867,221630
害羞,84,210,84,47,131,2.00874841498888,1,0.0592871426890954,0.00139988633239904,0.000146112165649708,0.000166188402828245,0.000103883234254618,8.14478950550977e-05,0.000182464364711758,0.00017707163848132,3.74517808321786e-05,3.37837837837838e-05,3.92455308183997e-05,3.49685144633746e-05,23547.9890281992,28965
宴会,71,134,71,70,141,1.21425367533218,1,0.0821660576532684,0.00140814729642455,8.60520259764466e-05,6.70608306226927e-05,0.000128914776558963,6.46806990277525e-05,0.00013856559824407,9.86832905866385e-05,3.52137474470033e-05,3.49088878028346e-05,3.62710327837879e-05,3.58826519186151e-05,26960.6130369766,20078.5
宵夜,17,24,17,53,70,0.221224191225321,1,0.151080631753948,0.00272826347396412,5.92946674601223e-05,3.7521963623591e-05,8.94524910670615e-05,7.96084284385783e-05,3.37834587571149e-05,2.39929552754657e-05,3.44887049491292e-05,3.32259029139117e-05,3.54028950243352e-05,3.43020466101319e-05,9007.63635772568,5677
宵禁,4,6,4,51,55,0.067245104299702,1,0.0542452830188679,0.00111613614457328,1.78681675066872e-05,1.69338936723141e-05,9.07455420133513e-05,7.36141208696126e-05,7.17925048153539e-06,4.87279540485925e-06,2.68615020951972e-05,3.46909040449594e-05,2.77567161533288e-05,3.5820224153074e-05,1022.02074377085,1096
家,464,921,464,75,539,8.64466973052183,1,0.0260489245160667,0.000467120624928376,0.000987651710611674,0.00104466015385688,0.000185098380716977,0.000139003321465118,0.000956433252240647,0.000942299761319076,4.89236790606654e-05,3.53456807578114e-05,5.06890119977197e-05,3.63952355602512e-05,218601.70927955,181109
家乡,128,186,128,83,211,1.79022779660723,1,0.0441156539417213,0.000697535355021462,0.000249093582226036,0.00018543122743395,0.000171665891310234,9.81813836799014e-05,0.00023433281328503,0.000161334175607098,3.92695857058708e-05,3.5412018839194e-05,4.08560268233103e-05,3.64231007237565e-05,67096.7986518596,44706.5
家人,380,750,380,53,433,6.72753935455266,1,0.0451958970190282,0.000854302747315152,0.000763813987322812,0.000852714762026759,0.000146020223129267,0.000161485481974772,0.000987069713062638,0.000799728654424571,4.61403589719928e-05,3.39777785328395e-05,4.78946186063766e-05,3.50021177822586e-05,79487.7396789577,65443
家伙,3,3,3,51,54,0.0271265301469226,1,0.0737246680642907,0.00151775126483598,1.7575568800053e-05,1.64788511227484e-05,0.000156749016163294,0.000232200999407878,1.04542820234414e-05,5.380006241526e-06,2.7865243681556e-05,3.4536349507857e-05,2.88358237940768e-05,3.5698806199751e-05,915.22210551749,911
家具,109,219,109,51,160,2.09189808165236,1,0.0608517672990632,0.00128226414949425,0.000168074411672185,0.000169761142418032,7.634389805494e-05,6.96853635677261e-05,0.00019385716241627,0.000187556403647402,3.71595258444502e-05,3.40982712176493e-05,3.8612706178887e-05,3.52954557388311e-05,32401.7032758054,30620
家务,50,79,50,53,103,0.729359226438292,1,0.0897289041618939,0.00166396859409171,9.85896349683822e-05,6.95444728300431e-05,8.22743114675879e-05,7.77109996647059e-05,0.000105458156188236,8.51647787136473e-05,3.57704964944913e-05,3.38283549270999e-05,3.69705120595215e-05,3.49420006546514e-05,17259.4243971076,15251
家园,34,77,34,68,102,0.70372741096672,1,0.0801244651886426,0.00132512163024563,0.000111468755123344,0.000110869901796248,0.000161599367154005,0.000119676219289558,8.12677950192602e-05,6.50204299442933e-05,3.68242745617911e-05,3.49344978165939e-05,3.83964076664507e-05,3.59614600681542e-05,18920.0859770361,15693.5
家属,36,44,36,51,87,0.417080377382682,1,0.0858977789670859,0.00173510548703419,5.98168974135941e-05,4.31399209166313e-05,0.000137368426522663,0.000142148623391858,7.18081791894108e-05,4.71027832656839e-05,3.44009081839761e-05,3.3892560582952e-05,3.5380067826094e-05,3.49278280298699e-05,9927.62886298312,7966
家庭,484,1000,484,80,564,9.16496950994658,1,0.0306396330552685,0.000550620621230514,0.000948995497539417,0.00126026911634991,0.000206954467563684,0.000120820463333758,0.00118330501341725,0.00105577268824777,4.82625482625483e-05,3.55277649483071e-05,5.01288346695507e-05,3.64956565770341e-05,192637.773018724,157527.5
家教,25,42,25,51,76,0.391930806842535,1,0.107770745428973,0.00205007347525825,6.52718702210406e-05,5.09226342992789e-05,0.000164081322482318,0.000204673118053066,5.86001443453225e-05,3.87145631032492e-05,3.51185250219491e-05,3.42559605371335e-05,3.61740536676329e-05,3.53763373207915e-05,5717.91399850321,4765
家族,69,131,69,65,134,1.3699577699487,1,0.0518152186130156,0.000915650883432021,0.000142332076750527,0.000115648009288208,0.000131963567076724,0.000106234305371439,0.000134323633731337,0.000113606106953111,3.75248602198957e-05,3.52211890673429e-05,3.90241001959828e-05,3.62925719418251e-05,48459.5994010452,41836.5
家暴,58,121,58,69,127,1.14212412055937,1,0.0758978851207609,0.00130937282252142,8.94106188548598e-05,9.35896984431215e-05,0.000169319691346143,0.000107784257519623,0.000134977416856288,0.000109972028695069,3.5865432895775e-05,3.50729517396184e-05,3.71469992141011e-05,3.61429026591168e-05,17717.7655276444,15549.5
家电,19,41,19,31,50,0.375006164737096,1,0.118852459016393,0.00342307651157581,3.88386068223837e-05,3.89183691489176e-05,5.06260425963155e-05,7.75944959181204e-05,2.98868394670982e-05,3.70863320598922e-05,3.26370757180157e-05,3.28590674596655e-05,3.37416669656862e-05,3.42992563343135e-05,2379.90081176984,3399
家畜,15,21,15,31,46,0.204972553338,1,0.208171206225681,0.0056428251322038,3.79409877216977e-05,3.00844906079842e-05,4.51408042125068e-05,9.2603740898497e-05,2.35199287470763e-05,2.07564537579096e-05,3.21812447705477e-05,3.21988601603503e-05,3.3130270476464e-05,3.37318006986164e-05,1771.73669971889,1282
家禽,24,42,24,40,64,0.440631062373522,1,0.157684630738523,0.00387819563878943,5.13081843824416e-05,4.18937489198127e-05,4.98139500648071e-05,6.09409200442973e-05,3.44201133486422e-05,4.04767319851386e-05,3.31641959340696e-05,3.22830578512397e-05,3.41329472142545e-05,3.36444940180764e-05,4770.82900137229,3063.5
家里,34,40,34,69,103,0.363255814313253,1,0.0688143347312238,0.00112652735804635,9.23943571265886e-05,7.11158876074207e-05,0.000199286453124814,0.000142065146313957,7.61381959052882e-05,4.06967058327104e-05,3.58127708340794e-05,3.51642168928898e-05,3.71219589646292e-05,3.6134667583698e-05,13179.2974197891,8330
家长,137,191,137,59,196,1.77947790050561,1,0.0489867518458397,0.000856357671715363,0.000219894827900034,0.000164945265850312,0.00015224387148133,0.00016343223332564,0.000336541382517622,0.000200847416912148,3.96636522290973e-05,3.46909040449594e-05,4.12350531461294e-05,3.56645145291725e-05,44853.3022296665,32326
容器,49,81,49,51,100,0.866579013488215,1,0.0788780882948562,0.00171212374731219,8.17919489356739e-05,5.72411282772029e-05,0.000131864125057308,0.000192769780765284,6.5182364729529e-05,9.88142310989662e-05,3.53119813552738e-05,3.40773555972057e-05,3.64689119999769e-05,3.51550796423265e-05,19196.2017681104,16817
容忍,16,26,16,61,77,0.248866446354253,1,0.0670773442847365,0.00120585845244676,2.86434748798803e-05,2.60814749531031e-05,0.000134980101649167,5.34616530805121e-05,3.42945647454353e-05,1.62973805726265e-05,3.1252929962184e-05,3.48589953637536e-05,3.23376672211993e-05,3.59881950746881e-05,4303.96838933642,4028
容易,38,100,38,48,86,0.963760721668544,1,0.0633050150726226,0.00156966575031188,0.000107084891388189,0.000167181580369934,0.000110852247507617,9.72841541657163e-05,8.98234849048813e-05,9.14955878278308e-05,3.66716784627232e-05,3.40471894045147e-05,3.83911209692627e-05,3.55172115096188e-05,13939.9322211451,16402
容貌,33,36,33,56,89,0.357648383907169,1,0.117865369848989,0.00222173109011331,8.67334113631383e-05,5.91883444963604e-05,0.000142763485722295,0.000133168350112767,8.05991209868678e-05,4.02237674280942e-05,3.55164085807643e-05,3.40506673930809e-05,3.66983590872217e-05,3.51713246749688e-05,9880.90655576246,5216.33333333333
容量,29,42,29,44,73,0.389146413109656,1,0.0795194508009153,0.00182604423630507,5.21834641600746e-05,3.50024064317628e-05,7.83863139026511e-05,0.000128353996064789,5.11910585508022e-05,5.20571378234056e-05,3.42383675146369e-05,3.34985930590915e-05,3.5141287816273e-05,3.46144484116435e-05,7666.81405264204,7210.5
宽,32,63,32,51,83,0.574907668761378,1,0.0818342671778236,0.00158076060847938,6.68057735791215e-05,5.37923068523334e-05,7.11696701049766e-05,7.20200325938608e-05,5.04484020846403e-05,3.68521372844113e-05,3.48213663904172e-05,3.40286521250893e-05,3.58368396309764e-05,3.5307425211287e-05,15292.8592000537,13768.5
宽容,53,130,53,66,119,1.26818409015374,1,0.0696961050078471,0.00141461414843965,7.12174996833788e-05,7.58887231680058e-05,0.000150216014529322,6.50045117656841e-05,0.000126893471360825,0.000100493979343495,3.52348402099996e-05,3.49125440770869e-05,3.66148424494828e-05,3.5972027701636e-05,16191.9257278134,18490
宽广,60,152,60,52,112,1.49495761115734,1,0.114546335163061,0.00250638227215108,0.000131026224993589,0.000121099032657178,8.57195464698827e-05,7.46637058210901e-05,0.000101881968255206,0.00010183374587036,3.59389038634322e-05,3.41693432652224e-05,3.72138019460494e-05,3.52500646981073e-05,17362.096063611,18437.5
宽度,15,51,15,57,72,0.45467645237605,1,0.0986274509803922,0.00227941117527037,3.42479546991587e-05,5.23899197117019e-05,6.40564831874903e-05,4.30706052022894e-05,2.65964255147906e-05,2.9577043796591e-05,3.27407261893069e-05,3.43371218624455e-05,3.40799244710881e-05,3.57571461232982e-05,4479.47014527327,6290.5
宽恕,17,30,17,52,69,0.272193546081565,1,0.0925213675213675,0.00191906802744082,3.39185775904437e-05,3.23725854015765e-05,8.09562918483196e-05,4.52816546051376e-05,3.75431375657704e-05,2.07287170125087e-05,3.25722289176248e-05,3.42618288964265e-05,3.35440658339321e-05,3.54900240472671e-05,6714.17149274832,7095
宽慰,5,7,5,58,63,0.061785605079775,1,0.101025641025641,0.00173990047828715,2.13006487929348e-05,1.93035179073859e-05,0.000127919832271254,6.52256718779734e-05,1.42931696220336e-05,6.24168446414613e-06,2.94048459186074e-05,3.4384348244679e-05,3.03480852370045e-05,3.56205272329152e-05,917.365740004386,724
宽敞,40,62,40,57,97,0.567916957351496,1,0.0853789836347976,0.0015087712168124,7.39331134196773e-05,6.55261557685707e-05,9.49740680011992e-05,6.93501339154097e-05,7.43435768424632e-05,5.36503980928168e-05,3.50397701391079e-05,3.45077469891991e-05,3.62262626160412e-05,3.56227961117157e-05,11338.1900616739,8965.5
宽松,14,20,14,51,65,0.186741782793974,1,0.0678537054860443,0.00136191975311029,2.96815911777028e-05,2.28981643627958e-05,0.000117155637483998,0.000158179037630361,2.54622501278203e-05,2.05811424819817e-05,3.17561130517625e-05,3.47113749175605e-05,3.26710162559449e-05,3.5886424674115e-05,5803.54042251483,5156
宽阔,64,112,64,58,122,1.02746062548129,1,0.0863333786170357,0.00167586554270386,0.000113641641491998,8.88378569078288e-05,7.78523600054415e-05,7.04788595831056e-05,0.000115266852845411,8.45909055396021e-05,3.61886150617016e-05,3.44068263143408e-05,3.73965556438275e-05,3.54871424599662e-05,24405.823421111,19593.5
宾馆,32,62,32,47,79,0.622041523302924,1,0.0875651041666667,0.00215738202814029,4.42233967311432e-05,4.59327081407294e-05,8.07650041072478e-05,0.000107209232672593,6.00663325971712e-05,6.24365112655535e-05,3.36032796800968e-05,3.39616233655969e-05,3.4726962547365e-05,3.50993146561773e-05,11447.5750057218,12714
宿舍,113,187,113,61,174,1.75826798614949,1,0.044454049740657,0.000799928281462663,0.000207426982694877,0.00017092457007282,0.000182141439833115,0.000118137797984503,0.000229389319283172,0.00017957588463156,3.92003136025088e-05,3.49833828931258e-05,4.08240071069369e-05,3.60251363663054e-05,37463.613501291,30789
寂寞,104,232,104,54,158,2.15152502670585,1,0.0542329109837785,0.00120879637057272,0.000209463038191844,0.000268295819848794,0.00010934839738913,8.80640297606135e-05,0.000238885901716871,0.000198730827690775,3.93267264432909e-05,3.4389078028818e-05,4.1619765844724e-05,3.56824010344848e-05,34563.7247547703,37027.5
寂寥,20,23,20,48,68,0.221205416163617,1,0.081610206775187,0.00180726540713352,6.76688921790433e-05,4.93713243941752e-05,8.69709737711943e-05,7.01117815744816e-05,3.83877449964164e-05,1.99314282041867e-05,3.50766424637834e-05,3.39743154175443e-05,3.62779913509174e-05,3.52036320582274e-05,9947.76965736872,8937.5
寂静,62,89,62,64,126,0.87313913977934,1,0.0747806180847005,0.00132413246603282,0.000122944653581528,0.000102221234757498,0.000121262476729512,8.48443713415082e-05,0.000119649337831857,7.68931887888324e-05,3.64006988934188e-05,3.46356331393738e-05,3.77110303824594e-05,3.57661437279223e-05,19484.7734403221,13381
寄生虫,17,21,17,51,68,0.226727766341456,1,0.0533362598770852,0.000966801569286949,3.37039887646068e-05,2.49265851482201e-05,0.000117562864242201,0.000180322233679773,2.61547777087533e-05,2.21889473474251e-05,3.21853878339234e-05,3.42641768031523e-05,3.31496015771246e-05,3.55765399346078e-05,5466.63725485349,4693.5
密,8,8,8,38,46,0.0949212003157452,1,0.0478723404255319,0.00139886850551954,2.13715566318935e-05,1.75586179146269e-05,3.48374864412703e-05,4.95138259964213e-05,1.11296380421696e-05,9.6933515240033e-06,2.8468129928545e-05,3.37347771817967e-05,2.9392389247445e-05,3.55555381988422e-05,2450.7219893892,2906
密切,13,18,13,43,56,0.172893120614265,1,0.10149642160052,0.00231571285064571,3.61586365156837e-05,3.11937300928722e-05,7.63300812756282e-05,8.05552662266678e-05,3.03596716386973e-05,1.8827726630495e-05,3.30250990752972e-05,3.39224532718206e-05,3.39565492583465e-05,3.51925979534012e-05,3659.41077714376,3313
密室,37,72,37,49,86,0.677997244815238,1,0.079062756919704,0.00136261717482642,5.40564935951844e-05,4.45255573154483e-05,0.000114447234913832,9.05572666062763e-05,6.93723762954082e-05,5.82310291251383e-05,3.41600054656009e-05,3.43618995258058e-05,3.52057831114001e-05,3.57531441673745e-05,9751.81137516385,10102.5
密密麻麻,31,40,31,49,80,0.398283621699806,1,0.0637892732465884,0.00130410163046761,5.9568715726588e-05,4.0440415115237e-05,0.000103808921859669,8.29373246660788e-05,5.60423231673395e-05,4.15676808246963e-05,3.46224422670775e-05,3.43607188262378e-05,3.5583413967408e-05,3.56005198709157e-05,11667.8679842345,12904
密封,20,32,20,56,76,0.324834112991817,1,0.0681898066783831,0.00129816024821738,3.41317738136467e-05,2.80827049918725e-05,8.40049628869806e-05,6.46793209160036e-05,2.7973018148988e-05,2.57508124584215e-05,3.19754428598836e-05,3.45518623453804e-05,3.30638517864453e-05,3.56319222751956e-05,8432.93931833203,8541
密度,24,33,24,50,74,0.303176990377071,1,0.0824053452115813,0.00167237536667373,8.60389014996142e-05,6.38622728599445e-05,9.20330907915096e-05,0.000230149251950709,4.21097905124526e-05,3.31005752676875e-05,3.61938542835427e-05,3.39731612026499e-05,3.75203015950665e-05,3.52852806886925e-05,14594.6785285207,12303.5
密码,97,313,97,57,154,2.86969418594377,0.999999999999999,0.0520027213198401,0.00120671357569722,0.000150746108502358,0.000155606877285168,8.75853173815543e-05,8.085132073176e-05,0.000156379471586833,0.000389447488434602,3.73552484124019e-05,3.4389078028818e-05,3.89837627898439e-05,3.54843027116581e-05,46445.1221093714,54242
密集,53,91,53,45,98,0.879251900161084,1,0.0540569020021075,0.00108840694884279,9.66371279708227e-05,7.15290826405678e-05,7.8678693286825e-05,7.98457643818394e-05,9.41464846908463e-05,8.58675264248947e-05,3.59971202303816e-05,3.4146008331626e-05,3.73042105909932e-05,3.54904374565464e-05,22993.0263741946,23776.5
